DIVIPOLA,Municipio,Departamento,abstencion_2018,margen_2018,abstencion_2022,margen_2022,margen_2026,tasa_nulos_2026,IPM_2018,total_victimas,Amenaza,Desplazamiento forzado,Homicidio,abstencion_prom,margen_prom,abstencion_prom_norm,margen_prom_norm,IPM_2018_norm,total_victimas_norm,tasa_nulos_2026_norm,indice_fragilidad,nivel_riesgo,cluster,perfil_cluster
41026,ALTAMIRA,HUILA,0.4578235672891178,0.2778457772337821,0.43951849677040516,0.016129032258064516,,0.06022530329289428,30.4,475,35,326,114,0.4486710320297615,0.1469874047459233,0.29255337506646645,0.16687676017374511,0.28182807399347115,0.011466169960569922,0.15720871066501552,30.93,Medio,3,Fragilidad Baja
41078,BARAYA,HUILA,0.5391318920730686,0.35735849056603775,0.5023107569721116,0.08398950131233596,,0.06022530329289428,49.4,5483,622,4103,758,0.5207213245225901,0.22067399593918685,0.3967708368141382,0.2523049831722665,0.48857453754080515,0.13261085173806816,0.15720871066501552,49.82,Medio,2,Fragilidad Media
41132,CAMPOALEGRE,HUILA,0.46212700841622034,0.28315922760367207,0.43129815778151526,0.14159228846840413,,0.06022530329289428,31.1,5745,575,4332,838,0.4467125830988678,0.2123757580360381,0.2897205680163008,0.24268445782830428,0.28944504896626766,0.13894869251796124,0.15720871066501552,37.57,Medio,2,Fragilidad Media
41206,COLOMBIA,HUILA,0.5070143336383044,0.638748419721871,0.48263473053892214,0.3868784936746102,,0.06022530329289428,61.7,5571,675,4402,494,0.49482453208861327,0.5128134566982406,0.35931230775759054,0.5909955725487747,0.6224156692056583,0.13473959215268874,0.15720871066501552,64.45,Alto,1,Fragilidad Alta
41244,ELIAS,HUILA,0.42584167424931757,0.5198924731182796,0.41761284962614237,0.39495390587093643,,0.06022530329289428,32.3,235,20,146,69,0.42172726193772997,0.45742318949460803,0.2535804405820736,0.5267791116975878,0.3025027203482045,0.005660514284331987,0.15720871066501552,41.44,Medio,1,Fragilidad Alta
41298,GARZON,HUILA,0.4574965769055226,0.38776840351957126,0.4316673801369863,0.2363777139723199,,0.06022530329289428,32.0,5215,841,3316,1058,0.4445819785212545,0.3120730587459456,0.28663874567548336,0.35826808165286855,0.2992383025027203,0.12612786956626915,0.15720871066501552,41.1,Medio,2,Fragilidad Media
41306,GIGANTE,HUILA,0.47752838940129017,0.4509845662586482,0.46295085265858443,0.21910003862495173,,0.06022530329289428,36.9,5783,753,4307,723,0.4702396210299373,0.33504230244179994,0.32375135527315074,0.3848973725561532,0.35255712731229594,0.1398679213333656,0.15720871066501552,45.96,Medio,2,Fragilidad Media
41319,GUADALUPE,HUILA,0.49101274843613907,0.5329341317365269,0.4576601269474899,0.3199288742990015,,0.06022530329289428,43.2,3238,322,2610,306,0.4743364376918145,0.4264315030177642,0.3296772137113924,0.49084903730318274,0.4211099020674646,0.07830378093325914,0.15720871066501552,50.33,Alto,1,Fragilidad Alta
41349,HOBO,HUILA,0.49300209937018896,0.34565685570710697,0.44580877537655533,0.2547597461468722,,0.06022530329289428,38.8,1872,225,1402,245,0.46940543737337215,0.3002083009269896,0.32254474666254357,0.34451272724757637,0.3732317736670293,0.04525992404267157,0.15720871066501552,42.45,Medio,2,Fragilidad Media
41359,ISNOS,HUILA,0.4095769899383659,0.2938977665638725,0.3984815203896476,0.18946765884373212,,0.06022530329289428,43.1,6090,998,4043,1049,0.4040292551640068,0.24168271270380232,0.22798108102174813,0.2766613458648105,0.4200217627856365,0.14729432255255326,0.15720871066501552,41.64,Medio,2,Fragilidad Media
41357,IQUIRA,HUILA,0.43115735461801596,0.28387429160226685,0.4458131306512908,0.016046681254558718,,0.06022530329289428,49.6,5847,1028,4489,330,0.4384852426346534,0.14996048642841278,0.27782009529858515,0.17032358924877158,0.49075081610446136,0.14141609618036236,0.15720871066501552,42.86,Medio,2,Fragilidad Media
41396,LA PLATA,HUILA,0.46801976872510914,0.3980015875239296,0.47267927448169134,0.15986818667616673,,0.06022530329289428,42.5,7023,1546,4689,788,0.47034952160340027,0.27893488710004816,0.32391032143990234,0.31984948918868344,0.41349292709466806,0.16986380899392825,0.15720871066501552,47.27,Medio,2,Fragilidad Media
41483,NATAGA,HUILA,0.4534908247205231,0.47461724415793716,0.49017341040462425,0.13171305370442962,,0.06022530329289428,46.9,2338,293,1829,216,0.4718321175625737,0.3031651489311834,0.3260548288709831,0.34794073587960134,0.46137105549510327,0.056532572147366886,0.15720871066501552,46.55,Medio,2,Fragilidad Media
41503,OPORAPA,HUILA,0.4140286352292132,0.6675855731679302,0.39857057772483623,0.5191764230924505,,0.06022530329289428,58.5,2435,191,1935,309,0.4062996064770247,0.5933809981301903,0.23126504064122883,0.6844011947173901,0.5875952121871599,0.05887902464984639,0.15720871066501552,58.55,Alto,1,Fragilidad Alta
41518,PAICOL,HUILA,0.4009556042205853,0.5853410247709535,0.3816113744075829,0.3719626168224299,,0.06022530329289428,39.1,271,30,208,33,0.3912834893140841,0.4786518207966917,0.20954491207710008,0.551390431334716,0.37649619151251357,0.006531362635767677,0.15720871066501552,43.44,Medio,1,Fragilidad Alta
41524,PALERMO,HUILA,0.4768211920529801,0.34957075335198223,0.43247173617300744,0.2198246797033041,,0.06022530329289428,32.6,3146,407,2456,283,0.4546464641129938,0.2846977165276432,0.301196565024676,0.3265305999507733,0.3057671381936888,0.07607827959070126,0.15720871066501552,39.34,Medio,2,Fragilidad Media
41530,PALESTINA,HUILA,0.4426654639756455,0.5828944596587319,0.4366051047935256,0.3352240499149178,,0.06022530329289428,51.0,1790,126,1243,421,0.43963528438458555,0.45905925478682486,0.279483578234393,0.5286758767448007,0.5059847660500544,0.043276325019956936,0.15720871066501552,51.79,Alto,1,Fragilidad Alta
41548,PITAL,HUILA,0.4371596369460758,0.5167575993764614,0.41168316831683166,0.3796754910333049,,0.06022530329289428,43.9,1186,138,901,147,0.4244214026314537,0.44821654520488313,0.2574773922109506,0.5161054294344493,0.4287268770402611,0.028665424901424805,0.15720871066501552,46.99,Medio,1,Fragilidad Alta
41551,PITALITO,HUILA,0.4468026722673112,0.3296580188679245,0.4521001191895113,0.14162614416475972,,0.06022530329289428,33.7,7505,1443,4295,1767,0.44945139572841125,0.2356420815163421,0.29368213556277395,0.26965816686334587,0.3177366702937976,0.18152350081037277,0.15720871066501552,41.06,Medio,2,Fragilidad Media
41615,RIVERA,HUILA,0.45644745518853785,0.24962647971497529,0.4157891894810735,0.03180649461956004,,0.06022530329289428,27.4,2350,250,1777,323,0.4361183223348057,0.14071648716726767,0.27439645304434007,0.15960659966503485,0.2491838955386289,0.056822854931178786,0.15720871066501552,30.12,Medio,3,Fragilidad Baja
41660,SALADOBLANCO,HUILA,0.4271501216007075,0.6680440771349863,0.42908689986970033,0.4938491709752184,,0.06022530329289428,57.8,2797,270,2087,440,0.4281185107352039,0.5809466240551023,0.2628250904512866,0.6699854582294908,0.5799782372143634,0.06763588862817194,0.15720871066501552,59.32,Alto,1,Fragilidad Alta
41668,SAN AGUSTIN,HUILA,0.4911060195792543,0.3865546218487395,0.45634615384615385,0.18824475473353317,,0.06022530329289428,36.3,6650,865,4856,929,0.4737260867127041,0.2873996882911363,0.3287943688593133,0.32966311894248507,0.3460282916213275,0.1608408524637751,0.15720871066501552,44.82,Medio,2,Fragilidad Media
41676,SANTA MARIA,HUILA,0.4031640093931529,0.6909707503179313,0.40591052447144027,0.45807484490694417,,0.06022530329289428,51.5,3444,377,2911,156,0.4045372669322966,0.5745227976124377,0.2287158968732505,0.6625380235068229,0.5114254624591947,0.08328696872203004,0.15720871066501552,55.51,Alto,1,Fragilidad Alta
41770,SUAZA,HUILA,0.46490457558093107,0.5546863015799969,0.4534153005464481,0.3555697823303457,,0.06022530329289428,41.6,3582,410,2754,418,0.4591599380636896,0.4551280419551713,0.3077250992267067,0.5241182425674192,0.4036996735582154,0.08662522073586686,0.15720871066501552,50.08,Alto,1,Fragilidad Alta
41791,TARQUI,HUILA,0.45809384918932833,0.5193621867881549,0.430952380952381,0.32333285937722167,,0.06022530329289428,47.1,3544,182,2883,479,0.4445231150708546,0.4213475230826883,0.2865536023793476,0.4849549476922987,0.4635473340587595,0.08570599192046251,0.15720871066501552,50.35,Alto,1,Fragilidad Alta
41799,TELLO,HUILA,0.5103518707640887,0.4390483680692096,0.5046212395795578,0.22769690182904068,,0.06022530329289428,44.5,6098,876,4826,396,0.5074865551718233,0.33337263494912517,0.3776273466098467,0.38296165094672907,0.43525571273122954,0.14748784440842788,0.15720871066501552,51.56,Alto,2,Fragilidad Media
41801,TERUEL,HUILA,0.4239831907549152,0.7026811786567561,0.4645577035735208,0.1475090453659894,,0.06022530329289428,39.9,1536,163,1183,190,0.444270447164218,0.42509511201137273,0.2861881297770346,0.48929969831140063,0.3852013057671381,0.037132006095938454,0.15720871066501552,45.82,Medio,1,Fragilidad Alta
41807,TIMANA,HUILA,0.40797546012269936,0.5860318176689608,0.40008358707982566,0.42104190029564686,,0.06022530329289428,40.8,2296,185,1534,577,0.40402952360126254,0.5035368589823038,0.2279814693039947,0.5802407900909172,0.3949945593035908,0.05551658240402525,0.15720871066501552,47.37,Medio,1,Fragilidad Alta
41872,VILLAVIEJA,HUILA,0.48246153846153844,0.11320172732880937,0.42685102586975915,0.13501997336884156,,0.06022530329289428,37.9,1478,177,1218,83,0.4546562821656488,0.12411085034882546,0.30121076639002237,0.14035492819827244,0.36343852013057665,0.03572897264084762,0.15720871066501552,34.44,Medio,2,Fragilidad Media
41885,YAGUARA,HUILA,0.4032427563428915,0.25065963060686014,0.3545903544450901,0.17504089740593598,,0.06022530329289428,23.8,303,46,234,23,0.3789165553939908,0.21285026400639806,0.19165670623974568,0.24323457422253025,0.21001088139281826,0.007305450059266068,0.15720871066501552,26.37,Medio,3,Fragilidad Baja
47001,SANTA MARTA,MAGDALENA,0.49596043974805337,0.010576056244289958,0.48614321230500235,0.2917441823381207,,0.06022530329289428,24.4,16783,3316,10725,2742,0.49105182602652786,0.15116011929120535,0.35385526051868127,0.17171437829274036,0.21653971708378672,0.40596047316093764,0.15720871066501552,43.44,Medio,2,Fragilidad Media
47030,ALGARROBO,MAGDALENA,0.4866256182497224,0.3514222311882187,0.5171486213853396,0.5366646353849279,,0.06022530329289428,57.3,5618,202,4892,524,0.501887119817531,0.4440434332865733,0.3695280187701631,0.5112673506227949,0.574537540805223,0.135876533055952,0.15720871066501552,60.47,Alto,1,Fragilidad Alta
47053,ARACATACA,MAGDALENA,0.5920946589493736,0.04338555668860666,0.5994033452887741,0.39925919545180466,,0.06022530329289428,50.0,8421,639,5806,1976,0.5957490021190739,0.22132237607020566,0.5052949503103668,0.2530566798042251,0.49510337323177356,0.20368175330801422,0.15720871066501552,56.66,Alto,0,Fragilidad Muy Alta
47161,CERRO DE SAN ANTONIO,MAGDALENA,0.590951821386604,0.22922134733158356,0.6388453792794808,0.20639899623588456,,0.06022530329289428,62.4,4480,208,4173,99,0.6148986003330423,0.21781017178373407,0.532993970679315,0.2489848213270957,0.6300326441784547,0.10834804905779045,0.15720871066501552,59.95,Alto,0,Fragilidad Muy Alta
47170,CHIVOLO,MAGDALENA,0.5916861209428421,0.12761584454409566,0.6007531667237247,0.1695773663988823,,0.06022530329289428,53.3,7545,787,6219,539,0.5962196438332834,0.14859660547148898,0.5059757120831572,0.16874237990464636,0.5310119695321001,0.18249111008974575,0.15720871066501552,54.76,Alto,0,Fragilidad Muy Alta
47189,CIENAGA,MAGDALENA,0.5794371021754134,0.005977321339623194,0.5647560656828498,0.34732905416158294,,0.06022530329289428,44.6,11222,1854,7296,2072,0.5720965839291317,0.17665318775060307,0.4710828062278762,0.20126965425270496,0.43634385201305764,0.2714385930961078,0.15720871066501552,53.48,Alto,2,Fragilidad Media
47205,CONCORDIA,MAGDALENA,0.6181399060200372,0.1965791940018744,0.6359965635738831,0.050442266316041116,,0.06022530329289428,67.9,3665,113,3377,175,0.6270682347969602,0.12351073015895776,0.5505967918524941,0.13965918151525014,0.6898803046789989,0.08863300999056581,0.15720871066501552,58.93,Alto,0,Fragilidad Muy Alta
47245,EL BANCO,MAGDALENA,0.5432292113618811,0.13353514968045746,0.5622996834750065,0.09310616232232974,,0.06022530329289428,54.7,6676,864,4445,1367,0.5527644474184438,0.1133206560013936,0.44311975253862274,0.1278453641923578,0.5462459194776931,0.16146979849536755,0.15720871066501552,50.91,Alto,0,Fragilidad Muy Alta
47258,EL PIÑON,MAGDALENA,0.59217076482124,0.10325984548709252,0.5772848014932874,0.106039569593891,,0.06022530329289428,50.4,8924,669,7745,510,0.5847277831572637,0.10464970754049177,0.4893532597796935,0.11779273851472535,0.49945593035908586,0.21584943999612954,0.15720871066501552,52.29,Alto,0,Fragilidad Muy Alta
47268,EL RETEN,MAGDALENA,0.5654297586935919,0.18597402597402599,0.5604851579955314,0.4492905153099328,,0.06022530329289428,63.6,7457,604,6376,477,0.5629574583445617,0.3176322706419794,0.4578634779217227,0.3647131293319615,0.6430903155603916,0.18036236967512517,0.15720871066501552,63.45,Alto,0,Fragilidad Muy Alta
47288,FUNDACION,MAGDALENA,0.5591283908754624,0.21304777298850575,0.5815313307781442,0.19950997549877494,,0.06022530329289428,43.9,11928,842,7921,3165,0.5703298608268033,0.20627887424364033,0.46852732184377094,0.2356160626185576,0.4287268770402611,0.2885168968770411,0.15720871066501552,54.71,Alto,2,Fragilidad Media
47318,GUAMAL,MAGDALENA,0.6384327026062121,0.22367593407975847,0.6198820695955486,0.08517000775279654,,0.06022530329289428,60.3,4892,330,4083,479,0.6291573861008803,0.1544229709162775,0.5536186539236725,0.17549715086674475,0.6071817192600651,0.11831442463533225,0.15720871066501552,57.85,Alto,0,Fragilidad Muy Alta
47460,NUEVA GRANADA,MAGDALENA,0.5117916467290997,0.25010694424639957,0.5922617175212331,0.030250512052938397,,0.06022530329289428,66.4,2866,88,2475,303,0.5520266821251665,0.14017872814966897,0.44205260869269675,0.15898315113076358,0.6735582154515778,0.06930501463509034,0.15720871066501552,53.98,Alto,0,Fragilidad Muy Alta
47541,PEDRAZA,MAGDALENA,0.6604944450005005,0.20581186339125224,0.6282457879088206,0.11735941320293398,,0.06022530329289428,56.2,5013,457,4445,111,0.6443701164546605,0.1615856382970931,0.5756231745004701,0.18380115755729298,0.5625680087051143,0.12124144270543553,0.15720871066501552,57.31,Alto,0,Fragilidad Muy Alta
47545,PIJIÑO DEL CARMEN,MAGDALENA,0.4779704710569487,0.12551159618008187,0.5286080273270709,0.009958314034275127,,0.06022530329289428,60.8,1899,75,1721,103,0.5032892491920098,0.0677349551071785,0.3715561349567084,0.07499578384847944,0.6126224156692056,0.04591306030624833,0.15720871066501552,45.36,Medio,2,Fragilidad Media
47551,PIVIJAY,MAGDALENA,0.5945618288881191,0.017227809357236553,0.5967448476628403,0.3330535504448548,,0.06022530329289428,52.4,12524,2044,8931,1549,0.5956533382754797,0.17514067990104568,0.5051565769240074,0.1995161349791629,0.5212187159956474,0.3029342751396986,0.15720871066501552,59.14,Alto,0,Fragilidad Muy Alta
47555,PLATO,MAGDALENA,0.5541889886566563,0.006968440451508869,0.5714927207411609,0.23800124076476228,,0.06022530329289428,52.7,8190,653,5555,1982,0.5628408546989085,0.12248484060813558,0.457694816066787,0.1384698210101668,0.5244831338411317,0.1980938097196352,0.15720871066501552,52.12,Alto,0,Fragilidad Muy Alta
47570,PUEBLOVIEJO,MAGDALENA,0.6541761350461438,0.16505791505791506,0.6431072613343163,0.17209735337145898,,0.06022530329289428,58.0,6950,281,6194,475,0.6486416981902301,0.16857763421468702,0.5818018226464592,0.19190729704319134,0.5821545157780195,0.16809792205907254,0.15720871066501552,60.08,Alto,0,Fragilidad Muy Alta
47605,REMOLINO,MAGDALENA,0.589615219568016,0.14492242595204513,0.6671603608455635,0.3064182194616977,,0.06022530329289428,50.6,6500,391,5467,642,0.6283877902067898,0.22567032270687143,0.5525054685655211,0.25809745247192195,0.5016322089227421,0.15721231766612642,0.15720871066501552,57.48,Alto,0,Fragilidad Muy Alta
47660,SABANAS DE SAN ANGEL,MAGDALENA,0.5258049886621315,0.27380489700738436,0.5910385259631491,0.22071129707112971,,0.06022530329289428,69.4,7172,710,6029,433,0.5584217573126403,0.24725809703925705,0.4513027932605162,0.28312514298988684,0.70620239390642,0.17346815355959264,0.15720871066501552,62.88,Alto,0,Fragilidad Muy Alta
47675,SALAMINA,MAGDALENA,0.5455720749838396,0.16840882694541232,0.5781587149364661,0.07710144927536232,,0.06022530329289428,44.3,4942,207,4428,307,0.5618653949601529,0.12275513811038732,0.45628385804714705,0.13878318922172841,0.4330794341675734,0.11952393623454848,0.15720871066501552,45.96,Medio,2,Fragilidad Media
47692,SAN SEBASTIAN DE BUENAVISTA,MAGDALENA,0.5554407922717054,0.0429125138427464,0.5480366640262533,0.0320862396956246,,0.06022530329289428,63.8,2407,168,1974,265,0.5517387281489794,0.0374993767691855,0.4416360964002401,0.03994230007457586,0.6452665941240477,0.058201698154285296,0.15720871066501552,48.71,Medio,0,Fragilidad Muy Alta
47703,SAN ZENON,MAGDALENA,0.4704244954766875,0.1418109187749667,0.4998324958123953,0.12590415913200723,,0.06022530329289428,56.4,865,90,645,130,0.4851284956445414,0.13385753895348695,0.3452874332948718,0.151654708445025,0.5647442872687704,0.020900360434456564,0.15720871066501552,44.06,Medio,2,Fragilidad Media
47707,SANTA ANA,MAGDALENA,0.5110619469026548,0.4526059951390764,0.5542704626334519,0.2626821370750135,,0.06022530329289428,47.3,2900,169,2481,250,0.5326662047680534,0.3576440661070449,0.4140485612617661,0.41110062711423545,0.4657236126224156,0.07012748252255739,0.15720871066501552,52.65,Alto,2,Fragilidad Media
47720,SANTA BARBARA DE PINTO,MAGDALENA,0.5574311926605504,0.09531819456125595,0.5498320268756999,0.1698685540950455,,0.06022530329289428,57.8,940,68,822,50,0.5536316097681251,0.13259337432815071,0.444374063324605,0.150189104788088,0.5799782372143634,0.02271462783328092,0.15720871066501552,48.6,Medio,2,Fragilidad Media
47745,SITIONUEVO,MAGDALENA,0.690914986758904,0.019010043041606885,0.6662220740246749,0.25958572058175405,,0.06022530329289428,70.7,4749,536,3228,985,0.6785685303917894,0.13929788181168046,0.6250896204094651,0.15796194583180012,0.7203482045701849,0.11485522146157381,0.15720871066501552,64.51,Alto,0,Fragilidad Muy Alta
47798,TENERIFE,MAGDALENA,0.5339640491958373,0.12180544105523496,0.5847098503848482,0.04942479761397529,,0.06022530329289428,56.3,5437,760,4249,428,0.5593369497903428,0.08561511933460512,0.45262657743594076,0.09572507301948438,0.5636561479869422,0.13149810106678922,0.15720871066501552,50.01,Alto,0,Fragilidad Muy Alta
47960,ZAPAYAN,MAGDALENA,0.579648697758934,0.21252204585537918,0.5860793155278067,0.26617269877457966,,0.06022530329289428,70.4,4010,208,3668,134,0.5828640066433703,0.23934737231497943,0.48665739206253983,0.27395387933279847,0.7170837867247007,0.09697864002515784,0.15720871066501552,62.0,Alto,0,Fragilidad Muy Alta
52001,PASTO,NARIÑO,0.42264535753812743,0.2140666427352365,0.354955259378635,0.583297738235386,0.06359488870894477,0.04008496517521788,16.3,10844,1192,6558,3094,0.3888003084583812,0.28698642322652246,0.2059531042316632,0.32918400192098063,0.1284004352557127,0.26229468540603307,0.049152556522058216,32.81,Medio,3,Fragilidad Baja
52022,ALDANA,NARIÑO,0.4560344827586207,0.1008801624915369,0.42953461601710247,0.49364791288566245,,0.06022530329289428,29.1,362,32,150,180,0.4427845493878616,0.29726403768859966,0.28403884641800053,0.3410993087080237,0.2676822633297062,0.008732673746341228,0.15720871066501552,35.47,Medio,3,Fragilidad Baja
52036,ANCUYA,NARIÑO,0.5542235083367782,0.1938353987925008,0.5230897240327278,0.6969515839808726,,0.06022530329289428,22.2,1088,196,663,229,0.538656616184753,0.4453934913866867,0.4227134181426018,0.5128325344991255,0.1926006528835691,0.02629478216696098,0.15720871066501552,44.0,Medio,2,Fragilidad Media
52079,BARBACOAS,NARIÑO,0.7557923783243732,0.0018840276324052752,0.697180910099889,0.5641586013112707,,0.06022530329289428,76.1,23323,3716,16988,2619,0.7264866442121312,0.283021314471838,0.6944009864193825,0.3245870706554244,0.7791077257889009,0.5641645903384214,0.15720871066501552,89.13,Muy Alto,0,Fragilidad Muy Alta
52083,BELEN,NARIÑO,0.46652954375467465,0.02641232575201761,0.41455223880597014,0.5597441938741164,,0.06022530329289428,34.1,1334,209,1049,76,0.44054089128032237,0.293078259813067,0.2807934973027198,0.3362465456749853,0.3220892274211099,0.03224557923510486,0.15720871066501552,38.09,Medio,2,Fragilidad Media
52110,BUESACO,NARIÑO,0.5074953874538746,0.36394557823129253,0.4875956284153005,0.23209297128170744,,0.06022530329289428,39.2,3428,279,2868,281,0.4975455079345875,0.2980192747565,0.3632480752101986,0.3419748894562784,0.37758433079434167,0.08289992501028084,0.15720871066501552,45.35,Medio,2,Fragilidad Media
52207,CONSACA,NARIÑO,0.5054461181923523,0.12567237163814182,0.38788221970554926,0.3258902791145332,,0.06022530329289428,34.9,767,62,583,122,0.4466641689489508,0.22578132537633752,0.2896505391567022,0.2582261429249205,0.33079434167573446,0.018529717699992742,0.15720871066501552,35.88,Medio,2,Fragilidad Media
52210,CONTADERO,NARIÑO,0.5600139567341242,0.16510012259910095,0.4399599733155437,0.4540754257907543,,0.06022530329289428,44.0,190,14,113,63,0.499986965024834,0.3095877741949276,0.36677953153199866,0.3553867780208103,0.4298150163220892,0.004571953845037374,0.15720871066501552,45.51,Medio,2,Fragilidad Media
52215,CORDOBA,NARIÑO,0.5409183574410251,0.4806932865291795,0.4758306781975421,0.717391304347826,,0.06022530329289428,41.8,2056,194,1707,155,0.5083745178192836,0.5990422954385027,0.3789117440778274,0.6909645946668732,0.40587595212187155,0.04971092672778731,0.15720871066501552,57.12,Alto,1,Fragilidad Alta
52227,CUMBAL,NARIÑO,0.5196012732450996,0.4292019455953882,0.43632214659479873,0.7079067121729238,,0.06022530329289428,28.6,3674,490,2595,589,0.4779617099199492,0.568554328884156,0.33492100463421387,0.6556185057326588,0.2622415669205658,0.08885072207842473,0.15720871066501552,49.8,Medio,1,Fragilidad Alta
52240,CHACHAGUI,NARIÑO,0.5139135583185317,0.1734006734006734,0.3930863744727673,0.5876497122414062,,0.06022530329289428,32.2,651,53,528,70,0.4534999663956495,0.3805251928210398,0.2995382083703568,0.43762775998504305,0.3014145810663765,0.015723650789811073,0.15720871066501552,40.71,Medio,2,Fragilidad Media
52233,CUMBITARA,NARIÑO,0.5686084142394822,0.8540706605222734,0.5465532676812892,0.8758503401360545,,0.06022530329289428,39.4,10096,1204,7806,1086,0.5575808409603857,0.8649605003291639,0.4500864461126846,0.9992556872373584,0.37976060935799777,0.24420039188175813,0.15720871066501552,74.85,Alto,1,Fragilidad Alta
52256,EL ROSARIO,NARIÑO,0.565014313695947,0.7780126849894292,0.42219215155615697,0.8745519713261649,,0.06022530329289428,52.1,7119,865,5193,1061,0.493603232626052,0.8262823281577971,0.35754575379065695,0.9544143197114198,0.5179542981501631,0.17218607126442342,0.15720871066501552,72.96,Alto,1,Fragilidad Alta
52250,EL CHARCO,NARIÑO,0.6750031261723146,0.34285714285714286,0.629008330480429,0.7780429594272077,,0.06022530329289428,75.9,14782,4008,9646,1128,0.6520057283263718,0.5604500511421753,0.5866677387989336,0.6462228472421195,0.7769314472252448,0.35755581896030386,0.15720871066501552,88.42,Muy Alto,0,Fragilidad Muy Alta
52254,EL TABLON,NARIÑO,0.5124920505133097,0.018475750577367205,0.47086587144941217,0.4629910639015343,,0.06022530329289428,43.0,1747,102,1354,291,0.49167896098136094,0.24073340723945078,0.3547623826260961,0.27556077278103686,0.41893362350380847,0.042236145044630975,0.15720871066501552,43.26,Medio,2,Fragilidad Media
52260,EL TAMBO,NARIÑO,0.46654275092936803,0.020754064337599448,0.410313708637731,0.33510962241169306,,0.06022530329289428,31.9,2124,189,1536,399,0.4384282297835495,0.17793184337464626,0.277737628809922,0.202752057984784,0.2981501632208922,0.051355862502721394,0.15720871066501552,33.39,Medio,3,Fragilidad Baja
52287,FUNES,NARIÑO,0.51219946571683,0.2621359223300971,0.4410238671739882,0.23396825396825396,,0.06022530329289428,41.1,760,121,542,97,0.4766116664454091,0.2480520881491755,0.3329682283261984,0.28404565306503815,0.39825897714907504,0.01836038607610247,0.15720871066501552,41.09,Medio,2,Fragilidad Media
52317,GUACHUCAL,NARIÑO,0.4845650798115463,0.4797363623615201,0.39712494890312033,0.6902911495186174,,0.06022530329289428,30.4,506,76,274,156,0.4408450143573333,0.5850137559400688,0.28123339746201653,0.6747006695590805,0.28182807399347115,0.012216067152083988,0.15720871066501552,46.62,Medio,1,Fragilidad Alta
52320,GUAITARILLA,NARIÑO,0.5740638766519823,0.4161088799643016,0.46865994236311237,0.667708876150773,,0.06022530329289428,33.6,723,71,556,96,0.5213619095075473,0.5419088780575373,0.3976974137766475,0.6247272203814018,0.3166485310119695,0.017465347492682453,0.15720871066501552,51.2,Alto,1,Fragilidad Alta
52323,GUALMATAN,NARIÑO,0.43268482490272375,0.2629643251195292,0.3739456419868791,0.5001564945226917,,0.06022530329289428,30.9,97,18,49,30,0.4033152334448014,0.3815604098211105,0.2269482811727302,0.4388279342270832,0.2872687704026115,0.002322262270495174,0.15720871066501552,36.88,Medio,3,Fragilidad Baja
52352,ILES,NARIÑO,0.55898392652124,0.38842140693369237,0.49677064724474373,0.6122222222222222,,0.06022530329289428,43.6,142,11,124,7,0.5278772868829918,0.5003218145779573,0.4071216099721678,0.5765134426064298,0.4254624591947769,0.003410822709789787,0.15720871066501552,53.91,Alto,1,Fragilidad Alta
52354,IMUES,NARIÑO,0.5319181902696003,0.11137931034482759,0.4741353383458647,0.5185840707964602,,0.06022530329289428,40.2,204,23,104,77,0.5030267643077325,0.3149816905706439,0.3711764625440082,0.3616401910708388,0.3884657236126224,0.00491061709281792,0.15720871066501552,44.25,Medio,2,Fragilidad Media
52356,IPIALES,NARIÑO,0.5593291713602914,0.060823440262692596,0.5174966954551328,0.47589089498858106,,0.06022530329289428,23.4,9800,2062,6203,1535,0.5384129334077121,0.2683571676256368,0.42236094212042113,0.30758625698534026,0.20565832426550595,0.237040083214398,0.15720871066501552,44.68,Medio,2,Fragilidad Media
52378,LA CRUZ,NARIÑO,0.46277383066903494,0.07335521621235908,0.42693801236876167,0.56590761223162,,0.06022530329289428,27.8,4947,544,4014,389,0.4448559215188983,0.31963141422198954,0.2870349917265432,0.3670308275833467,0.2535364526659412,0.1196448873944701,0.15720871066501552,39.37,Medio,3,Fragilidad Baja
52381,LA FLORIDA,NARIÑO,0.5463085764809903,0.28915058882485595,0.4033631561927347,0.5689463955637708,,0.06022530329289428,59.0,2087,141,1755,191,0.4748358663368625,0.4290484921943134,0.3303996144666171,0.49388303210927437,0.5930359085963003,0.05046082391930138,0.15720871066501552,56.39,Alto,1,Fragilidad Alta
52385,LA LLANADA,NARIÑO,0.5060134936931652,0.417548226509023,0.3994987468671679,0.5931094635848234,,0.06022530329289428,33.6,4144,327,3606,211,0.45275612028016654,0.5053288450469232,0.2984622688924676,0.5823183211947383,0.3166485310119695,0.10022013111105735,0.15720871066501552,48.54,Medio,1,Fragilidad Alta
52390,LA TOLA,NARIÑO,0.6914077483697737,0.27802690582959644,0.6550683472394816,0.6574614976101965,,0.06022530329289428,73.9,8823,1053,7574,196,0.6732380478046276,0.46774420171989645,0.6173793204800171,0.5387447314891166,0.7551686615886833,0.21340622656571276,0.15720871066501552,80.79,Muy Alto,0,Fragilidad Muy Alta
52399,LA UNION,NARIÑO,0.48724350826221174,0.17369057586752257,0.45719237435008664,0.33168150512346717,,0.06022530329289428,48.6,3545,422,2413,710,0.4722179413061492,0.25268604049549487,0.32661290531795134,0.2894180051849457,0.47986942328618054,0.08573018215244683,0.15720871066501552,46.38,Medio,2,Fragilidad Media
