Código_Departamento;Nombre_Departamento;Código_Municipio;Nombre_Municipio;Código_Entidad;Nombre_Entidad;Tipo;Longitud;Latitud
23;CÓRDOBA;23678;SAN CARLOS;23678002;CARRIZAL;CP;-75,751561;8,68254
23;CÓRDOBA;23678;SAN CARLOS;23678003;GUACHARACAL;CP;-75,67213;8,55337
23;CÓRDOBA;23678;SAN CARLOS;23678004;SANTA ROSA;CP;-75,627722;8,750176
23;CÓRDOBA;23678;SAN CARLOS;23678005;REMEDIO POBRE;CP;-75,707176;8,799506
23;CÓRDOBA;23678;SAN CARLOS;23678006;CABUYA;CP;-75,716156;8,821235
23;CÓRDOBA;23678;SAN CARLOS;23678008;CALLEMAR;CP;-75,664512;8,663383
23;CÓRDOBA;23678;SAN CARLOS;23678009;CIENAGUITA;CP;-75,735492;8,637156
23;CÓRDOBA;23678;SAN CARLOS;23678010;EL HATO;CP;-75,731053;8,789044
23;CÓRDOBA;23678;SAN CARLOS;23678011;SAN MIGUEL;CP;-75,652251;8,719458
23;CÓRDOBA;23678;SAN CARLOS;23678012;EL CHARCO;CP;-75,674179;8,533131
23;CÓRDOBA;23678;SAN CARLOS;23678016;CALLE LARGA;CP;-75,758334;8,757598
23;CÓRDOBA;23678;SAN CARLOS;23678018;LAS TINAS;CP;-75,781146;8,752082
23;CÓRDOBA;23678;SAN CARLOS;23678019;LOS CAÑOS;CP;-75,763075;8,670743
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682000;SAN JOSÉ DE URÉ;CM;-75,533476;7,787303
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682002;BOCAS DE URÉ;CP;-75,512928;7,943545
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682003;BRAZO IZQUIERDO;CP;-75,630719;7,711296
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682004;PUEBLO FLECHAS;CP;-75,558148;7,883598
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682005;LA DORADA;CP;-75,524669;7,83898
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682006;VERSALLES;CP;-75,58041;7,725095
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682007;VIERA ABAJO;CP;-75,55063;7,842442
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682009;PUERTO COLOMBIA;CP;-75,512229;7,886937
23;CÓRDOBA;23682;SAN JOSÉ DE URÉ;23682010;BELLO HORIZONTE;CP;-75,5249643;7,832242592
23;CÓRDOBA;23686;SAN PELAYO;23686000;SAN PELAYO;CM;-75,835615;8,958436
23;CÓRDOBA;23686;SAN PELAYO;23686001;BUENOS AIRES;CP;-76,050879;9,020296
23;CÓRDOBA;23686;SAN PELAYO;23686002;CARRILLO;CP;-75,834613;8,983298
23;CÓRDOBA;23686;SAN PELAYO;23686003;LA MADERA;CP;-75,863193;8,972817
23;CÓRDOBA;23686;SAN PELAYO;23686004;LAS GUAMAS;CP;-75,739456;9,014017
23;CÓRDOBA;23686;SAN PELAYO;23686005;SABANA NUEVA;CP;-75,8484;9,032395
23;CÓRDOBA;23686;SAN PELAYO;23686006;SAN ISIDRO;CP;-75,779738;8,97807
23;CÓRDOBA;23686;SAN PELAYO;23686007;VALPARAÍSO;CP;-75,87229;8,929466
23;CÓRDOBA;23686;SAN PELAYO;23686008;PUERTO NUEVO;CP;-75,793068;8,978399
23;CÓRDOBA;23686;SAN PELAYO;23686009;PELAYITO;CP;-75,82284;8,934918
23;CÓRDOBA;23686;SAN PELAYO;23686011;LAS LAURAS;CP;-75,760981;8,986487
23;CÓRDOBA;23686;SAN PELAYO;23686012;EL BONGO;CP;-75,857053;8,93586
23;CÓRDOBA;23686;SAN PELAYO;23686018;EL CHIQUI;CP;-75,747654;9,011247
23;CÓRDOBA;23686;SAN PELAYO;23686020;RETIRO;CP;-75,764035;9,001324
23;CÓRDOBA;23686;SAN PELAYO;23686021;EL OBLIGADO;CP;-75,846041;8,913312
23;CÓRDOBA;23686;SAN PELAYO;23686022;BONGAS MELLAS;CP;-75,934846;8,993796
23;CÓRDOBA;23686;SAN PELAYO;23686025;COROCITO;CP;-75,797907;8,953195
23;CÓRDOBA;23686;SAN PELAYO;23686027;EL BÁLSAMO;CP;-76,035846;9,003751
23;CÓRDOBA;23686;SAN PELAYO;23686029;EL COROZO;CP;-75,745676;8,993571
23;CÓRDOBA;23686;SAN PELAYO;23686034;MORROCOY;CP;-76,049863;8,95987
23;CÓRDOBA;23686;SAN PELAYO;23686036;PROVIDENCIA;CP;-75,766618;8,972947
23;CÓRDOBA;23807;TIERRALTA;23807000;TIERRALTA;CM;-76,059797;8,170612
23;CÓRDOBA;23807;TIERRALTA;23807002;CARAMELO;CP;-75,902457;8,262982
23;CÓRDOBA;23807;TIERRALTA;23807004;MANTAGORDAL;CP;-75,821096;8,222783
23;CÓRDOBA;23807;TIERRALTA;23807005;NUEVA GRANADA;CP;-75,924824;8,1489
23;CÓRDOBA;23807;TIERRALTA;23807006;EL SAIZA;CP;-76,412791;7,744249
23;CÓRDOBA;23807;TIERRALTA;23807007;SANTA FE RALITO;CP;-75,877483;8,160141
23;CÓRDOBA;23807;TIERRALTA;23807008;SEVERINERA;CP;-75,789993;8,248466
23;CÓRDOBA;23807;TIERRALTA;23807010;VOLADOR;CP;-76,054771;8,303855
23;CÓRDOBA;23807;TIERRALTA;23807017;FRASQUILLO NUEVO;CP;-76,193634;8,000122
23;CÓRDOBA;23807;TIERRALTA;23807019;CARRIZOLA;CP;-76,094631;8,153276
23;CÓRDOBA;23807;TIERRALTA;23807020;EL ÁGUILA - BATATA;CP;-76,33621;8,035986
23;CÓRDOBA;23807;TIERRALTA;23807026;LOS MORALES;CP;-76,039047;8,234918
23;CÓRDOBA;23807;TIERRALTA;23807027;SANTA MARTA;CP;-75,912689;8,113136
23;CÓRDOBA;23807;TIERRALTA;23807028;VILLA PROVIDENCIA;CP;-76,166155;8,088832
23;CÓRDOBA;23807;TIERRALTA;23807029;CRUCITO;CP;-76,235545;7,88837
23;CÓRDOBA;23807;TIERRALTA;23807032;PUEBLO CEDRO;CP;-75,911416;8,106148
23;CÓRDOBA;23807;TIERRALTA;23807040;CAMPO BELLO;CP;-76,149015;8,051593
23;CÓRDOBA;23807;TIERRALTA;23807041;LAS DELICIAS;CP;-76,105323;8,122919
23;CÓRDOBA;23807;TIERRALTA;23807042;SAN RAFAEL;CP;-76,08796;8,116484
23;CÓRDOBA;23807;TIERRALTA;23807043;EL ROSARIO;CP;-76,062961;8,135867
23;CÓRDOBA;23807;TIERRALTA;23807044;VIRGILIO VARGAS;CP;-76,05804;8,149109
23;CÓRDOBA;23807;TIERRALTA;23807045;NUEVA ESPERANZA;CP;-76,025536;8,229697
23;CÓRDOBA;23807;TIERRALTA;23807046;NEJONDO;CP;-76,175963;7,717134
23;CÓRDOBA;23807;TIERRALTA;23807047;KOREDO;CP;-76,169208;7,708784
23;CÓRDOBA;23807;TIERRALTA;23807048;SANTA ANA;CP;-76,18058095;8,014682202
23;CÓRDOBA;23807;TIERRALTA;23807049;SALTILLO PALMIRA;CP;-76,02047908;8,113969596
23;CÓRDOBA;23807;TIERRALTA;23807050;EL POLLO;CP;-76,11335234;8,086024201
23;CÓRDOBA;23807;TIERRALTA;23807051;SAMBUDÓ;CP;-76,21954611;7,740492227
23;CÓRDOBA;23807;TIERRALTA;23807052;BEGUIDÓ;CP;-76,24587369;7,743589086
23;CÓRDOBA;23815;TUCHÍN;23815000;TUCHÍN;CM;-75,553962;9,186625
23;CÓRDOBA;23815;TUCHÍN;23815001;BARBACOAS;CP;-75,593458;9,252265
23;CÓRDOBA;23815;TUCHÍN;23815002;CRUZ CHIQUITA;CP;-75,501621;9,21305
23;CÓRDOBA;23815;TUCHÍN;23815004;FLECHAS;CP;-75,524587;9,258519
23;CÓRDOBA;23815;TUCHÍN;23815006;MOLINA;CP;-75,57429;9,24431
23;CÓRDOBA;23815;TUCHÍN;23815007;NUEVA ESTRELLA;CP;-75,559028;9,172822
23;CÓRDOBA;23815;TUCHÍN;23815009;SAN JUAN DE LA CRUZ;CP;-75,492725;9,240263
23;CÓRDOBA;23815;TUCHÍN;23815010;VIDALES;CP;-75,530651;9,232183
23;CÓRDOBA;23815;TUCHÍN;23815012;ANDES;CP;-75,514394;9,230518
23;CÓRDOBA;23815;TUCHÍN;23815013;BELÉN;CP;-75,498834;9,22266
23;CÓRDOBA;23815;TUCHÍN;23815014;BELLA VISTA;CP;-75,541194;9,207592
23;CÓRDOBA;23815;TUCHÍN;23815015;BOMBA;CP;-75,5073;9,272664
23;CÓRDOBA;23815;TUCHÍN;23815016;CARRETAL;CP;-75,531349;9,203039
23;CÓRDOBA;23815;TUCHÍN;23815017;EL CARIÑITO;CP;-75,526336;9,217414
23;CÓRDOBA;23815;TUCHÍN;23815018;EL CARMEN;CP;-75,510924;9,241045
23;CÓRDOBA;23815;TUCHÍN;23815019;EL CHUZO;CP;-75,533345;9,24023
23;CÓRDOBA;23815;TUCHÍN;23815020;EL PORVENIR;CP;-75,542471;9,198354
23;CÓRDOBA;23815;TUCHÍN;23815021;EL ROBLE;CP;-75,530185;9,20847
23;CÓRDOBA;23815;TUCHÍN;23815022;GUAYACANES;CP;-75,512642;9,220178
23;CÓRDOBA;23815;TUCHÍN;23815023;LOVERAN;CP;-75,552002;9,221921
23;CÓRDOBA;23815;TUCHÍN;23815024;NUEVA ESPERANZA;CP;-75,524601;9,212065
23;CÓRDOBA;23815;TUCHÍN;23815025;NUEVA VIDA;CP;-75,548893;9,195654
23;CÓRDOBA;23815;TUCHÍN;23815026;SABANA NUEVA;CP;-75,56315;9,229507
23;CÓRDOBA;23815;TUCHÍN;23815027;SABANAL;CP;-75,574843;9,258519
23;CÓRDOBA;23815;TUCHÍN;23815028;SANTA CLARA;CP;-75,52595;9,246589
23;CÓRDOBA;23815;TUCHÍN;23815029;SANTANDER;CP;-75,568265;9,222749
23;CÓRDOBA;23815;TUCHÍN;23815030;TOLIMA;CP;-75,485975;9,249382
23;CÓRDOBA;23815;TUCHÍN;23815031;VILLANUEVA;CP;-75,541165;9,211845
23;CÓRDOBA;23815;TUCHÍN;23815032;EL BARZAL;CP;-75,574294;9,264067
23;CÓRDOBA;23815;TUCHÍN;23815033;LA GRANJA;CP;-75,561712;9,261228
23;CÓRDOBA;23815;TUCHÍN;23815034;SAN MARTIN;CP;-75,556501;9,259111
23;CÓRDOBA;23815;TUCHÍN;23815035;SANTA CRUZ;CP;-75,498285;9,276362
23;CÓRDOBA;23815;TUCHÍN;23815036;SITIO NUEVO;CP;-75,548846;9,245905
23;CÓRDOBA;23815;TUCHÍN;23815037;CENTRO ALEGRE;CP;-75,556203;9,245209
23;CÓRDOBA;23815;TUCHÍN;23815038;MAJAGUAL;CP;-75,549439;9,240585
23;CÓRDOBA;23815;TUCHÍN;23815039;PISA BONITO;CP;-75,546559;9,198984
23;CÓRDOBA;23815;TUCHÍN;23815040;VIDALITO;CP;-75,526588;9,225947
23;CÓRDOBA;23815;TUCHÍN;23815041;COMUNIDAD MATA DE CAÑA;CP;-75,534919;9,217989
23;CÓRDOBA;23815;TUCHÍN;23815042;LA LAGUNA;CP;-75,51978716;9,233719239
23;CÓRDOBA;23815;TUCHÍN;23815043;EL MANQUITO;CP;-75,56526209;9,217891099
23;CÓRDOBA;23855;VALENCIA;23855000;VALENCIA;CM;-76,150756;8,255016
23;CÓRDOBA;23855;VALENCIA;23855001;RÍO NUEVO;CP;-76,067129;8,251225
23;CÓRDOBA;23855;VALENCIA;23855003;VILLANUEVA;CP;-76,118989;8,342223
23;CÓRDOBA;23855;VALENCIA;23855006;MATA DE MAÍZ;CP;-76,294748;8,261216
23;CÓRDOBA;23855;VALENCIA;23855009;EL REPOSO;CP;-76,170456;8,176329
23;CÓRDOBA;23855;VALENCIA;23855014;MIELES ABAJO;CP;-76,300079;8,127666
23;CÓRDOBA;23855;VALENCIA;23855015;SANTO DOMINGO;CP;-76,290787;8,160854
23;CÓRDOBA;23855;VALENCIA;23855016;MANZANARES;CP;-76,076787;8,19584
23;CÓRDOBA;23855;VALENCIA;23855017;SAN RAFAEL;CP;-76,246671;8,159711
23;CÓRDOBA;23855;VALENCIA;23855019;GUADUAL CENTRAL;CP;-76,34534;8,108959
23;CÓRDOBA;23855;VALENCIA;23855020;JERICÓ;CP;-76,170262;8,197662
23;CÓRDOBA;23855;VALENCIA;23855021;LA LIBERTAD;CP;-76,098605;8,348094
23;CÓRDOBA;23855;VALENCIA;23855023;LAS NUBES;CP;-76,187706;8,347587
23;CÓRDOBA;23855;VALENCIA;23855024;CALLEJAS;CP;-76,14415;8,147668
25;CUNDINAMARCA;25001;AGUA DE DIOS;25001000;AGUA DE DIOS;CM;-74,669221;4,375309
25;CUNDINAMARCA;25019;ALBÁN;25019000;ALBÁN;CM;-74,438261;4,878022
25;CUNDINAMARCA;25019;ALBÁN;25019001;CHIMBE (DANUBIO);CP;-74,466687;4,914998
25;CUNDINAMARCA;25019;ALBÁN;25019002;PANTANILLO;CP;-74,458425;4,901925
25;CUNDINAMARCA;25019;ALBÁN;25019003;LA MARÍA;CP;-74,42285;4,909707
25;CUNDINAMARCA;25035;ANAPOIMA;25035000;ANAPOIMA;CM;-74,528676;4,562737
25;CUNDINAMARCA;25035;ANAPOIMA;25035001;LA PAZ;CP;-74,47415;4,530038
25;CUNDINAMARCA;25035;ANAPOIMA;25035002;SAN ANTONIO DE ANAPOIMA;CP;-74,5492;4,582125
25;CUNDINAMARCA;25035;ANAPOIMA;25035003;PATIO BONITO;CP;-74,476801;4,527012
25;CUNDINAMARCA;25040;ANOLAIMA;25040000;ANOLAIMA;CM;-74,46384;4,7617
25;CUNDINAMARCA;25040;ANOLAIMA;25040002;LA FLORIDA;CP;-74,432484;4,771506
25;CUNDINAMARCA;25040;ANOLAIMA;25040003;REVENTONES;CP;-74,495333;4,807309
25;CUNDINAMARCA;25040;ANOLAIMA;25040006;CORRALEJAS;CP;-74,478825;4,817827
25;CUNDINAMARCA;25053;ARBELÁEZ;25053000;ARBELÁEZ;CM;-74,414901;4,272534
25;CUNDINAMARCA;25053;ARBELÁEZ;25053003;TISINCE;CP;-74,448805;4,234465
25;CUNDINAMARCA;25086;BELTRÁN;25086000;BELTRÁN;CM;-74,741666;4,802832
25;CUNDINAMARCA;25086;BELTRÁN;25086001;PAQUILÓ;CP;-74,790801;4,664192
25;CUNDINAMARCA;25086;BELTRÁN;25086002;LA POPA;CP;-74,785013;4,65646
25;CUNDINAMARCA;25086;BELTRÁN;25086003;PUERTO GRAMALOTAL;CP;-74,760477;4,778067
25;CUNDINAMARCA;25095;BITUIMA;25095000;BITUIMA;CM;-74,539609;4,872171
25;CUNDINAMARCA;25095;BITUIMA;25095002;BOQUERÓN DE ILÓ;CP;-74,513973;4,794551
25;CUNDINAMARCA;25095;BITUIMA;25095003;LA SIERRA;CP;-74,552249;4,790585
25;CUNDINAMARCA;25099;BOJACÁ;25099000;BOJACÁ;CM;-74,344594;4,737205
25;CUNDINAMARCA;25099;BOJACÁ;25099002;SANTA BÁRBARA;CP;-74,307183;4,641351
25;CUNDINAMARCA;25120;CABRERA;25120000;CABRERA;CM;-74,484549;3,985164
25;CUNDINAMARCA;25123;CACHIPAY;25123000;CACHIPAY;CM;-74,435711;4,730957
25;CUNDINAMARCA;25123;CACHIPAY;25123001;PEÑA NEGRA;CP;-74,481976;4,700062
25;CUNDINAMARCA;25123;CACHIPAY;25123003;URBANIZACIÓN TIERRA DE ENSUEÑO;CP;-74,441998;4,738113
25;CUNDINAMARCA;25126;CAJICÁ;25126000;CAJICÁ;CM;-74,02298;4,920009
25;CUNDINAMARCA;25126;CAJICÁ;25126003;RINCÓN SANTO;CP;-74,013171;4,932866
25;CUNDINAMARCA;25126;CAJICÁ;25126004;RÍO GRANDE;CP;-74,027106;4,904324
25;CUNDINAMARCA;25126;CAJICÁ;25126005;CANELON;CP;-74,032742;4,909506
25;CUNDINAMARCA;25126;CAJICÁ;25126006;LOS SERENEOS;CP;-74,032922;4,925874
25;CUNDINAMARCA;25126;CAJICÁ;25126007;LOS PASOS;CP;-74,034508;4,895345
25;CUNDINAMARCA;25126;CAJICÁ;25126008;LA FLORIDA;CP;-74,039258;4,916986
25;CUNDINAMARCA;25126;CAJICÁ;25126009;CALAHORRA;CP;-74,028559;4,904185
25;CUNDINAMARCA;25126;CAJICÁ;25126010;AGUANICA;CP;-74,045048;4,933669
25;CUNDINAMARCA;25126;CAJICÁ;25126011;LA PALMA;CP;-74,043952;4,921077
25;CUNDINAMARCA;25126;CAJICÁ;25126013;LA ESPERANZA;CP;-74,012124;4,927885
25;CUNDINAMARCA;25126;CAJICÁ;25126014;CAMINO LOS VARGAS;CP;-74,041857;4,899151
25;CUNDINAMARCA;25126;CAJICÁ;25126015;LOS LEÓN;CP;-74,034691;4,929508
25;CUNDINAMARCA;25126;CAJICÁ;25126016;PRADO;CP;-74,033923;4,9197
25;CUNDINAMARCA;25126;CAJICÁ;25126017;PABLO HERRERA;CP;-74,035184;4,924977
25;CUNDINAMARCA;25126;CAJICÁ;25126018;SANTA INÉS;CP;-74,040687;4,926094
25;CUNDINAMARCA;25126;CAJICÁ;25126019;BOSQUE MADERO;CP;-74,028027;4,891399
25;CUNDINAMARCA;25126;CAJICÁ;25126020;QUINTAS DEL MOLINO;CP;-74,033889;4,937548
25;CUNDINAMARCA;25126;CAJICÁ;25126021;VERDE VIVO;CP;-74,045757;4,924715
25;CUNDINAMARCA;25126;CAJICÁ;25126022;VILLA DE LOS PINOS;CP;-74,042777;4,930454
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148000;CAPARRAPÍ;CM;-74,491045;5,34758
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148001;CAMBRAS;CP;-74,589443;5,421546
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148003;EL DINDAL;CP;-74,567265;5,297048
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148005;SAN PEDRO;CP;-74,463818;5,500128
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148006;TATI;CP;-74,545738;5,465948
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148007;CÓRDOBA;CP;-74,548056;5,395858
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148009;SAN CARLOS;CP;-74,496603;5,440947
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148010;CAMBULO;CP;-74,538669;5,244229
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148012;SAN PABLO;CP;-74,461757;5,493881
25;CUNDINAMARCA;25148;CAPARRAPÍ;25148016;SAN RAMÓN ALTO;CP;-74,586362;5,34783
25;CUNDINAMARCA;25151;CÁQUEZA;25151000;CÁQUEZA;CM;-73,946473;4,404112
25;CUNDINAMARCA;25154;CARMEN DE CARUPA;25154000;CARMEN DE CARUPA;CM;-73,901357;5,349119
25;CUNDINAMARCA;25168;CHAGUANÍ;25168000;CHAGUANÍ;CM;-74,593455;4,948916
25;CUNDINAMARCA;25175;CHÍA;25175000;CHÍA;CM;-74,05;4,866508
25;CUNDINAMARCA;25175;CHÍA;25175002;SINDAMANOY I;CP;-74,007002;4,890339
25;CUNDINAMARCA;25175;CHÍA;25175003;CUATRO ESQUINAS;CP;-74,067424;4,875338
25;CUNDINAMARCA;25175;CHÍA;25175005;CERCA DE PIEDRA;CP;-74,082196;4,844463
25;CUNDINAMARCA;25175;CHÍA;25175006;RINCÓN DE FAGUA;CP;-74,058211;4,895643
25;CUNDINAMARCA;25175;CHÍA;25175010;CHIQUILINDA;CP;-74,055338;4,897527
25;CUNDINAMARCA;25175;CHÍA;25175013;LA PAZ;CP;-74,074995;4,857454
25;CUNDINAMARCA;25175;CHÍA;25175019;EL ESPEJO;CP;-74,073906;4,86231
25;CUNDINAMARCA;25175;CHÍA;25175020;PUEBLO FUERTE;CP;-74,078961;4,848729
25;CUNDINAMARCA;25175;CHÍA;25175021;PUENTE CACIQUE;CP;-74,072858;4,852905
25;CUNDINAMARCA;25175;CHÍA;25175023;SANTA BÁRBARA;CP;-74,076935;4,854498
25;CUNDINAMARCA;25175;CHÍA;25175025;VILLA JULIANA;CP;-74,067906;4,88235
25;CUNDINAMARCA;25175;CHÍA;25175026;ENCENILLOS DE SINDAMANOY;CP;-73,993523;4,894114
25;CUNDINAMARCA;25178;CHIPAQUE;25178000;CHIPAQUE;CM;-74,044876;4,442671
25;CUNDINAMARCA;25178;CHIPAQUE;25178012;LLANO DE CHIPAQUE;CP;-74,029352;4,44054
25;CUNDINAMARCA;25178;CHIPAQUE;25178013;ABASTICOS;CP;-74,001461;4,427972
25;CUNDINAMARCA;25181;CHOACHÍ;25181000;CHOACHÍ;CM;-73,922894;4,527048
25;CUNDINAMARCA;25181;CHOACHÍ;25181003;POTRERO GRANDE;CP;-73,937437;4,599754
25;CUNDINAMARCA;25183;CHOCONTÁ;25183000;CHOCONTÁ;CM;-73,683533;5,145224
25;CUNDINAMARCA;25200;COGUA;25200000;COGUA;CM;-73,978497;5,061842
25;CUNDINAMARCA;25200;COGUA;25200002;RODAMONTAL;CP;-73,99461;5,061586
25;CUNDINAMARCA;25200;COGUA;25200004;EL MORTIÑO;CP;-73,940645;5,051369
25;CUNDINAMARCA;25200;COGUA;25200005;LA PLAZUELA;CP;-73,957146;5,092884
25;CUNDINAMARCA;25200;COGUA;25200006;LA CHAPA;CP;-74,006421;5,049764
25;CUNDINAMARCA;25200;COGUA;25200008;EL CASCAJAL;CP;-73,981152;5,073421
25;CUNDINAMARCA;25200;COGUA;25200009;EL DURAZNO;CP;-73,977034;5,083533
25;CUNDINAMARCA;25200;COGUA;25200010;EL OLIVO;CP;-73,94311;5,071296
25;CUNDINAMARCA;25200;COGUA;25200012;SAN ANTONIO;CP;-73,983163;5,063202
25;CUNDINAMARCA;25200;COGUA;25200013;EL ÁTICO - SECTOR ÁLVAREZ;CP;-73,973321;5,066495
25;CUNDINAMARCA;25200;COGUA;25200014;RINCÓN SANTO - SECTOR ZAMORA;CP;-73,967151;5,061542
25;CUNDINAMARCA;25214;COTA;25214000;COTA;CM;-74,102569;4,812564
25;CUNDINAMARCA;25214;COTA;25214007;RESGUARDO INDIGENA MUISCA DE COTA;CP;-74,118388;4,807593
25;CUNDINAMARCA;25214;COTA;25214008;LOS MANZANOS;CP;-74,104372;4,826551
25;CUNDINAMARCA;25224;CUCUNUBÁ;25224000;CUCUNUBÁ;CM;-73,766113;5,249795
25;CUNDINAMARCA;25245;EL COLEGIO;25245000;EL COLEGIO;CM;-74,442261;4,577951
25;CUNDINAMARCA;25245;EL COLEGIO;25245001;EL TRIUNFO;CP;-74,473241;4,542804
25;CUNDINAMARCA;25245;EL COLEGIO;25245002;LA VICTORIA;CP;-74,411551;4,539873
25;CUNDINAMARCA;25245;EL COLEGIO;25245003;PRADILLA;CP;-74,393291;4,599413
25;CUNDINAMARCA;25245;EL COLEGIO;25245004;LA PAZ;CP;-74,474747;4,539119
25;CUNDINAMARCA;25258;EL PEÑÓN;25258000;EL PEÑÓN;CM;-74,290207;5,248747
25;CUNDINAMARCA;25258;EL PEÑÓN;25258001;GUAYABAL DE TOLEDO;CP;-74,332564;5,301055
25;CUNDINAMARCA;25258;EL PEÑÓN;25258002;TALAUTA;CP;-74,309973;5,241784
25;CUNDINAMARCA;25260;EL ROSAL;25260000;EL ROSAL;CM;-74,263103;4,850589
25;CUNDINAMARCA;25260;EL ROSAL;25260003;CRUZ VERDE;CP;-74,270789;4,866804
25;CUNDINAMARCA;25260;EL ROSAL;25260004;PUENTE EL ROSAL;CP;-74,258968;4,82621
25;CUNDINAMARCA;25260;EL ROSAL;25260005;SAN ANTONIO;CP;-74,240892;4,841797
25;CUNDINAMARCA;25269;FACATATIVÁ;25269000;FACATATIVÁ;CM;-74,350085;4,813353
25;CUNDINAMARCA;25269;FACATATIVÁ;25269001;SAN RAFAEL BAJO;CP;-74,364535;4,824864
25;CUNDINAMARCA;25269;FACATATIVÁ;25269007;LOS ANDES;CP;-74,405624;4,854796
25;CUNDINAMARCA;25269;FACATATIVÁ;25269008;LA YERBABUENA;CP;-74,403188;4,849602
25;CUNDINAMARCA;25269;FACATATIVÁ;25269009;ALTO DE CÓRDOBA;CP;-74,314765;4,813683
25;CUNDINAMARCA;25269;FACATATIVÁ;25269010;LOS ARRAYANES;CP;-74,308282;4,830898
25;CUNDINAMARCA;25269;FACATATIVÁ;25269012;LOS MANZANOS;CP;-74,391683;4,837707
25;CUNDINAMARCA;25269;FACATATIVÁ;25269013;PASO ANCHO;CP;-74,288099;4,829445
25;CUNDINAMARCA;25269;FACATATIVÁ;25269014;PUEBLO VIEJO;CP;-74,363192;4,805927
25;CUNDINAMARCA;25269;FACATATIVÁ;25269017;SANTA MARTHA - LA ESPERANZA;CP;-74,325978;4,795191
25;CUNDINAMARCA;25269;FACATATIVÁ;25269019;SAGRADO CORAZÓN;CP;-74,32245;4,800968
25;CUNDINAMARCA;25269;FACATATIVÁ;25269020;VILLA MYRIAM;CP;-74,363508;4,831382
25;CUNDINAMARCA;25269;FACATATIVÁ;25269021;LOS ROBLES;CP;-74,41162;4,863311
25;CUNDINAMARCA;25269;FACATATIVÁ;25269022;SAN ISIDRO;CP;-74,321028;4,809023
25;CUNDINAMARCA;25269;FACATATIVÁ;25269023;TIERRA GRATA ALTA;CP;-74,279173;4,860284
25;CUNDINAMARCA;25269;FACATATIVÁ;25269024;TIERRA GRATA (EL CRUCE);CP;-74,274912;4,850713
25;CUNDINAMARCA;25269;FACATATIVÁ;25269035;SAN JOSÉ;CP;-74,326908;4,797364
25;CUNDINAMARCA;25279;FÓMEQUE;25279000;FÓMEQUE;CM;-73,892523;4,485474
25;CUNDINAMARCA;25279;FÓMEQUE;25279001;LA UNIÓN;CP;-73,901519;4,502112
25;CUNDINAMARCA;25281;FOSCA;25281000;FOSCA;CM;-73,93902;4,339093
25;CUNDINAMARCA;25281;FOSCA;25281002;SÁNAME;CP;-73,913096;4,344306
25;CUNDINAMARCA;25286;FUNZA;25286000;FUNZA;CM;-74,201528;4,710412
25;CUNDINAMARCA;25286;FUNZA;25286006;EL COCLI;CP;-74,228454;4,744717
25;CUNDINAMARCA;25286;FUNZA;25286007;EL PAPAYO;CP;-74,226796;4,731204
25;CUNDINAMARCA;25286;FUNZA;25286008;SAN ANTONIO LOS PINOS;CP;-74,224003;4,727757
25;CUNDINAMARCA;25286;FUNZA;25286009;TIENDA NUEVA;CP;-74,219764;4,788322
25;CUNDINAMARCA;25288;FÚQUENE;25288000;FÚQUENE;CM;-73,795855;5,403997
25;CUNDINAMARCA;25288;FÚQUENE;25288001;CAPELLANÍA;CP;-73,765335;5,405768
25;CUNDINAMARCA;25288;FÚQUENE;25288003;NUEVO FÚQUENE;CP;-73,761351;5,429874
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290000;FUSAGASUGÁ;CM;-74,37543;4,336723
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290001;LA AGUADITA;CP;-74,324795;4,38843
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290012;EL TRIUNFO BOQUERÓN;CP;-74,546565;4,260004
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290014;LA CASCADA;CP;-74,390772;4,384666
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290015;RÍO BLANCO - LOS PUENTES;CP;-74,384256;4,397829
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290016;CHINAUTA;CP;-74,454996;4,294136
25;CUNDINAMARCA;25290;FUSAGASUGÁ;25290017;LAS PIRAMIDES;CP;-74,50587;4,263515
25;CUNDINAMARCA;25293;GACHALÁ;25293000;GACHALÁ;CM;-73,520161;4,693579
